Product_ID,Rating,Product type,Count_Product_ID,Frequency level,Age group
1038,5,Bottoms,69,Frequent,51-60
1086,5,Dresses,291,Frequent,60+
1095,5,Dresses,327,Frequent,60+
1038,5,Bottoms,69,Frequent,41-50
1095,2,Dresses,327,Frequent,31-40
1095,5,Dresses,327,Frequent,51-60
988,5,Bottoms,14,Less Frequent,51-60
850,2,Tops,338,Frequent,41-50
1109,4,Dresses,15,Less Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
1095,5,Dresses,327,Frequent,41-50
912,5,Tops,40,Less Frequent,51-60
1095,5,Dresses,327,Frequent,41-50
1038,5,Bottoms,69,Frequent,41-50
1038,5,Bottoms,69,Frequent,51-60
1038,5,Bottoms,69,Frequent,41-50
1086,5,Dresses,291,Frequent,31-40
1086,4,Dresses,291,Frequent,21-30
1095,5,Dresses,327,Frequent,51-60
1086,5,Dresses,291,Frequent,31-40
1038,5,Bottoms,69,Frequent,41-50
1086,4,Dresses,291,Frequent,31-40
1038,5,Bottoms,69,Frequent,41-50
1038,5,Bottoms,69,Frequent,41-50
1095,3,Dresses,327,Frequent,51-60
1095,5,Dresses,327,Frequent,51-60
937,1,Tops,47,Frequent,31-40
1038,4,Bottoms,69,Frequent,51-60
1095,5,Dresses,327,Frequent,60+
1095,5,Dresses,327,Frequent,51-60
1086,5,Dresses,291,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
1095,4,Dresses,327,Frequent,41-50
1086,4,Dresses,291,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
1086,5,Dresses,291,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
829,4,Tops,527,Highly Frequent,41-50
1111,5,Dresses,58,Frequent,31-40
820,2,Tops,211,Frequent,31-40
1110,4,Dresses,480,Frequent,21-30
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,51-60
820,5,Tops,211,Frequent,51-60
829,5,Tops,527,Highly Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,31-40
830,5,Tops,112,Frequent,51-60
820,4,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,41-50
863,3,Tops,306,Frequent,31-40
495,1,Bottoms,2,Rare,31-40
820,5,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,41-50
801,3,Intimate,2,Rare,31-40
1078,5,Dresses,1024,Highly Frequent,21-30
1078,5,Dresses,1024,Highly Frequent,31-40
1110,5,Dresses,480,Frequent,41-50
820,5,Tops,211,Frequent,21-30
830,4,Tops,112,Frequent,51-60
1187,3,Tops,2,Rare,31-40
829,5,Tops,527,Highly Frequent,60+
820,5,Tops,211,Frequent,31-40
820,2,Tops,211,Frequent,51-60
829,2,Tops,527,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
820,5,Tops,211,Frequent,21-30
820,2,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,41-50
829,3,Tops,527,Highly Frequent,51-60
820,5,Tops,211,Frequent,31-40
831,2,Tops,164,Frequent,21-30
820,5,Tops,211,Frequent,51-60
829,5,Tops,527,Highly Frequent,60+
1078,5,Dresses,1024,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,41-50
820,4,Tops,211,Frequent,31-40
50,5,Intimate,1,Rare,41-50
820,5,Tops,211,Frequent,51-60
820,5,Tops,211,Frequent,41-50
820,4,Tops,211,Frequent,31-40
1078,4,Dresses,1024,Highly Frequent,31-40
820,5,Tops,211,Frequent,31-40
831,3,Tops,164,Frequent,21-30
1187,3,Tops,2,Rare,31-40
820,1,Tops,211,Frequent,41-50
820,2,Tops,211,Frequent,41-50
820,4,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,31-40
820,3,Tops,211,Frequent,51-60
820,5,Tops,211,Frequent,41-50
820,4,Tops,211,Frequent,41-50
801,4,Intimate,2,Rare,41-50
820,5,Tops,211,Frequent,31-40
820,1,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,51-60
820,5,Tops,211,Frequent,21-30
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,31-40
1110,5,Dresses,480,Frequent,31-40
829,5,Tops,527,Highly Frequent,51-60
820,3,Tops,211,Frequent,31-40
1078,4,Dresses,1024,Highly Frequent,41-50
1110,5,Dresses,480,Frequent,31-40
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,31-40
495,4,Bottoms,2,Rare,31-40
829,5,Tops,527,Highly Frequent,41-50
820,5,Tops,211,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
863,5,Tops,306,Frequent,60+
1110,5,Dresses,480,Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,60+
872,4,Tops,545,Highly Frequent,31-40
1094,3,Dresses,756,Highly Frequent,41-50
872,4,Tops,545,Highly Frequent,41-50
872,4,Tops,545,Highly Frequent,31-40
1014,5,Bottoms,2,Rare,51-60
1094,5,Dresses,756,Highly Frequent,31-40
872,5,Tops,545,Highly Frequent,31-40
1082,3,Dresses,147,Frequent,31-40
570,3,Trend,1,Rare,51-60
1094,5,Dresses,756,Highly Frequent,31-40
1059,5,Bottoms,294,Frequent,60+
840,2,Tops,59,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,31-40
782,4,Intimate,3,Rare,31-40
872,5,Tops,545,Highly Frequent,60+
1006,2,Bottoms,5,Rare,51-60
1094,2,Dresses,756,Highly Frequent,31-40
872,5,Tops,545,Highly Frequent,31-40
1014,5,Bottoms,2,Rare,51-60
54,5,Bottoms,1,Rare,21-30
872,5,Tops,545,Highly Frequent,41-50
1082,5,Dresses,147,Frequent,41-50
963,2,Jackets,4,Rare,31-40
872,5,Tops,545,Highly Frequent,21-30
872,5,Tops,545,Highly Frequent,31-40
1094,2,Dresses,756,Highly Frequent,60+
872,4,Tops,545,Highly Frequent,51-60
840,5,Tops,59,Frequent,51-60
782,3,Intimate,3,Rare,51-60
872,5,Tops,545,Highly Frequent,51-60
1082,3,Dresses,147,Frequent,41-50
872,4,Tops,545,Highly Frequent,60+
1094,5,Dresses,756,Highly Frequent,31-40
872,3,Tops,545,Highly Frequent,31-40
829,3,Tops,527,Highly Frequent,31-40
872,5,Tops,545,Highly Frequent,41-50
872,2,Tops,545,Highly Frequent,41-50
1094,1,Dresses,756,Highly Frequent,51-60
872,5,Tops,545,Highly Frequent,21-30
1059,5,Bottoms,294,Frequent,41-50
963,5,Jackets,4,Rare,31-40
872,4,Tops,545,Highly Frequent,51-60
872,1,Tops,545,Highly Frequent,31-40
963,5,Jackets,4,Rare,60+
872,4,Tops,545,Highly Frequent,31-40
872,5,Tops,545,Highly Frequent,51-60
782,4,Intimate,3,Rare,21-30
872,3,Tops,545,Highly Frequent,41-50
1094,2,Dresses,756,Highly Frequent,51-60
840,2,Tops,59,Frequent,41-50
963,5,Jackets,4,Rare,41-50
829,4,Tops,527,Highly Frequent,21-30
1059,5,Bottoms,294,Frequent,41-50
1094,4,Dresses,756,Highly Frequent,41-50
1082,4,Dresses,147,Frequent,51-60
829,4,Tops,527,Highly Frequent,31-40
873,5,Tops,238,Frequent,60+
871,5,Tops,54,Frequent,31-40
871,5,Tops,54,Frequent,51-60
871,4,Tops,54,Frequent,60+
878,3,Tops,47,Frequent,31-40
1048,5,Bottoms,17,Less Frequent,60+
1095,1,Dresses,327,Frequent,41-50
1081,3,Dresses,582,Highly Frequent,60+
871,4,Tops,54,Frequent,31-40
1048,1,Bottoms,17,Less Frequent,41-50
1027,3,Bottoms,20,Less Frequent,41-50
871,5,Tops,54,Frequent,31-40
1072,5,Dresses,197,Frequent,31-40
1048,5,Bottoms,17,Less Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
1048,5,Bottoms,17,Less Frequent,41-50
871,5,Tops,54,Frequent,41-50
1048,5,Bottoms,17,Less Frequent,21-30
871,5,Tops,54,Frequent,41-50
829,5,Tops,527,Highly Frequent,51-60
871,4,Tops,54,Frequent,31-40
878,5,Tops,47,Frequent,31-40
1048,5,Bottoms,17,Less Frequent,41-50
878,4,Tops,47,Frequent,21-30
1048,5,Bottoms,17,Less Frequent,41-50
871,4,Tops,54,Frequent,60+
878,5,Tops,47,Frequent,21-30
871,5,Tops,54,Frequent,31-40
871,5,Tops,54,Frequent,31-40
871,4,Tops,54,Frequent,15-20
871,4,Tops,54,Frequent,41-50
878,5,Tops,47,Frequent,31-40
871,4,Tops,54,Frequent,31-40
1072,5,Dresses,197,Frequent,31-40
1048,5,Bottoms,17,Less Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,51-60
871,4,Tops,54,Frequent,60+
836,3,Tops,205,Frequent,31-40
836,4,Tops,205,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,51-60
1027,4,Bottoms,20,Less Frequent,31-40
836,3,Tops,205,Frequent,31-40
836,5,Tops,205,Frequent,41-50
954,3,Tops,7,Less Frequent,31-40
836,2,Tops,205,Frequent,21-30
836,5,Tops,205,Frequent,51-60
1081,4,Dresses,582,Highly Frequent,31-40
831,5,Tops,164,Frequent,41-50
836,3,Tops,205,Frequent,51-60
1081,4,Dresses,582,Highly Frequent,41-50
836,5,Tops,205,Frequent,51-60
836,5,Tops,205,Frequent,31-40
1072,5,Dresses,197,Frequent,60+
836,4,Tops,205,Frequent,51-60
836,4,Tops,205,Frequent,31-40
836,5,Tops,205,Frequent,51-60
832,1,Tops,20,Less Frequent,21-30
836,4,Tops,205,Frequent,21-30
836,5,Tops,205,Frequent,60+
836,3,Tops,205,Frequent,41-50
836,5,Tops,205,Frequent,31-40
836,4,Tops,205,Frequent,31-40
826,5,Tops,31,Less Frequent,60+
836,4,Tops,205,Frequent,41-50
836,4,Tops,205,Frequent,41-50
1027,5,Bottoms,20,Less Frequent,41-50
836,2,Tops,205,Frequent,31-40
836,4,Tops,205,Frequent,31-40
1100,3,Dresses,56,Frequent,31-40
1076,3,Dresses,46,Frequent,60+
1080,5,Dresses,289,Frequent,31-40
381,4,Intimate,9,Less Frequent,31-40
381,5,Intimate,9,Less Frequent,31-40
1080,4,Dresses,289,Frequent,21-30
381,4,Intimate,9,Less Frequent,41-50
933,3,Tops,63,Frequent,60+
1080,5,Dresses,289,Frequent,60+
1080,4,Dresses,289,Frequent,21-30
381,5,Intimate,9,Less Frequent,21-30
999,5,Bottoms,37,Less Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,41-50
1100,4,Dresses,56,Frequent,21-30
381,2,Intimate,9,Less Frequent,21-30
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,41-50
273,1,Intimate,1,Rare,31-40
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,21-30
1080,4,Dresses,289,Frequent,31-40
1100,5,Dresses,56,Frequent,31-40
1080,5,Dresses,289,Frequent,51-60
1076,2,Dresses,46,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
862,3,Tops,806,Highly Frequent,51-60
1080,5,Dresses,289,Frequent,41-50
1080,4,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,21-30
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,41-50
1080,5,Dresses,289,Frequent,41-50
1100,3,Dresses,56,Frequent,31-40
999,3,Bottoms,37,Less Frequent,51-60
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,51-60
1028,5,Bottoms,83,Frequent,41-50
381,5,Intimate,9,Less Frequent,21-30
1080,5,Dresses,289,Frequent,31-40
999,5,Bottoms,37,Less Frequent,51-60
1100,2,Dresses,56,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
1080,4,Dresses,289,Frequent,31-40
381,5,Intimate,9,Less Frequent,41-50
999,4,Bottoms,37,Less Frequent,31-40
1080,5,Dresses,289,Frequent,21-30
1080,5,Dresses,289,Frequent,21-30
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,41-50
381,5,Intimate,9,Less Frequent,51-60
1080,5,Dresses,289,Frequent,60+
381,5,Intimate,9,Less Frequent,21-30
1080,5,Dresses,289,Frequent,31-40
1059,5,Bottoms,294,Frequent,51-60
1080,5,Dresses,289,Frequent,31-40
1080,5,Dresses,289,Frequent,41-50
829,5,Tops,527,Highly Frequent,60+
940,5,Tops,130,Frequent,31-40
1024,5,Bottoms,35,Less Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
829,4,Tops,527,Highly Frequent,21-30
829,5,Tops,527,Highly Frequent,21-30
829,3,Tops,527,Highly Frequent,21-30
829,3,Tops,527,Highly Frequent,41-50
940,5,Tops,130,Frequent,41-50
1094,4,Dresses,756,Highly Frequent,31-40
940,5,Tops,130,Frequent,31-40
1145,1,Trend,9,Less Frequent,41-50
829,5,Tops,527,Highly Frequent,21-30
829,3,Tops,527,Highly Frequent,60+
829,5,Tops,527,Highly Frequent,41-50
1110,3,Dresses,480,Frequent,41-50
829,5,Tops,527,Highly Frequent,21-30
829,4,Tops,527,Highly Frequent,31-40
829,4,Tops,527,Highly Frequent,31-40
940,5,Tops,130,Frequent,60+
829,5,Tops,527,Highly Frequent,31-40
940,5,Tops,130,Frequent,31-40
829,5,Tops,527,Highly Frequent,51-60
829,1,Tops,527,Highly Frequent,41-50
829,4,Tops,527,Highly Frequent,41-50
1094,2,Dresses,756,Highly Frequent,41-50
825,4,Tops,93,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,21-30
1145,2,Trend,9,Less Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
1024,5,Bottoms,35,Less Frequent,41-50
829,4,Tops,527,Highly Frequent,51-60
1024,5,Bottoms,35,Less Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
904,3,Tops,10,Less Frequent,21-30
1024,5,Bottoms,35,Less Frequent,41-50
862,3,Tops,806,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,31-40
829,2,Tops,527,Highly Frequent,21-30
829,4,Tops,527,Highly Frequent,41-50
829,3,Tops,527,Highly Frequent,51-60
306,5,Bottoms,2,Rare,41-50
829,5,Tops,527,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,31-40
1110,4,Dresses,480,Frequent,41-50
829,4,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,31-40
862,4,Tops,806,Highly Frequent,41-50
829,4,Tops,527,Highly Frequent,21-30
940,4,Tops,130,Frequent,51-60
327,4,Intimate,3,Rare,60+
940,5,Tops,130,Frequent,31-40
327,3,Intimate,3,Rare,31-40
829,5,Tops,527,Highly Frequent,31-40
829,4,Tops,527,Highly Frequent,31-40
1075,3,Dresses,69,Frequent,41-50
940,5,Tops,130,Frequent,51-60
829,5,Tops,527,Highly Frequent,51-60
829,3,Tops,527,Highly Frequent,31-40
829,2,Tops,527,Highly Frequent,51-60
829,4,Tops,527,Highly Frequent,31-40
825,5,Tops,93,Frequent,31-40
1024,3,Bottoms,35,Less Frequent,51-60
940,5,Tops,130,Frequent,60+
538,5,Intimate,1,Rare,41-50
829,2,Tops,527,Highly Frequent,31-40
306,1,Bottoms,2,Rare,31-40
829,3,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,41-50
829,3,Tops,527,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,31-40
1024,5,Bottoms,35,Less Frequent,60+
829,5,Tops,527,Highly Frequent,60+
829,5,Tops,527,Highly Frequent,51-60
829,5,Tops,527,Highly Frequent,31-40
1024,5,Bottoms,35,Less Frequent,31-40
1094,5,Dresses,756,Highly Frequent,31-40
829,2,Tops,527,Highly Frequent,51-60
1110,4,Dresses,480,Frequent,31-40
829,5,Tops,527,Highly Frequent,60+
829,4,Tops,527,Highly Frequent,21-30
829,5,Tops,527,Highly Frequent,41-50
829,3,Tops,527,Highly Frequent,31-40
327,2,Intimate,3,Rare,31-40
829,5,Tops,527,Highly Frequent,60+
1110,5,Dresses,480,Frequent,31-40
829,4,Tops,527,Highly Frequent,21-30
1083,4,Dresses,249,Frequent,31-40
834,5,Tops,150,Frequent,60+
834,5,Tops,150,Frequent,41-50
823,5,Tops,105,Frequent,41-50
834,4,Tops,150,Frequent,41-50
834,5,Tops,150,Frequent,21-30
1099,5,Dresses,136,Frequent,31-40
823,4,Tops,105,Frequent,41-50
823,4,Tops,105,Frequent,31-40
834,5,Tops,150,Frequent,31-40
826,5,Tops,31,Less Frequent,31-40
823,4,Tops,105,Frequent,41-50
823,4,Tops,105,Frequent,31-40
1086,4,Dresses,291,Frequent,60+
463,5,Intimate,5,Rare,60+
1036,5,Bottoms,18,Less Frequent,41-50
872,5,Tops,545,Highly Frequent,31-40
463,5,Intimate,5,Rare,60+
984,5,Jackets,175,Frequent,60+
834,4,Tops,150,Frequent,31-40
834,5,Tops,150,Frequent,41-50
823,3,Tops,105,Frequent,51-60
826,5,Tops,31,Less Frequent,31-40
826,5,Tops,31,Less Frequent,41-50
834,5,Tops,150,Frequent,31-40
834,3,Tops,150,Frequent,51-60
363,5,Intimate,3,Rare,15-20
834,2,Tops,150,Frequent,31-40
823,3,Tops,105,Frequent,21-30
823,3,Tops,105,Frequent,41-50
463,5,Intimate,5,Rare,31-40
872,5,Tops,545,Highly Frequent,41-50
463,5,Intimate,5,Rare,60+
823,4,Tops,105,Frequent,51-60
984,5,Jackets,175,Frequent,51-60
823,3,Tops,105,Frequent,31-40
823,4,Tops,105,Frequent,41-50
834,5,Tops,150,Frequent,60+
1086,4,Dresses,291,Frequent,41-50
834,5,Tops,150,Frequent,51-60
834,5,Tops,150,Frequent,31-40
826,2,Tops,31,Less Frequent,31-40
463,5,Intimate,5,Rare,31-40
363,1,Intimate,3,Rare,51-60
823,2,Tops,105,Frequent,31-40
1086,4,Dresses,291,Frequent,60+
898,5,Tops,28,Less Frequent,41-50
363,5,Intimate,3,Rare,21-30
1086,5,Dresses,291,Frequent,60+
834,5,Tops,150,Frequent,41-50
823,5,Tops,105,Frequent,31-40
834,5,Tops,150,Frequent,51-60
1083,5,Dresses,249,Frequent,31-40
826,5,Tops,31,Less Frequent,41-50
1099,5,Dresses,136,Frequent,31-40
872,5,Tops,545,Highly Frequent,21-30
823,4,Tops,105,Frequent,51-60
826,4,Tops,31,Less Frequent,41-50
834,4,Tops,150,Frequent,31-40
834,2,Tops,150,Frequent,51-60
872,5,Tops,545,Highly Frequent,31-40
1099,3,Dresses,136,Frequent,31-40
823,5,Tops,105,Frequent,31-40
1099,5,Dresses,136,Frequent,31-40
1022,5,Bottoms,205,Frequent,31-40
823,4,Tops,105,Frequent,51-60
834,5,Tops,150,Frequent,51-60
834,4,Tops,150,Frequent,31-40
1036,4,Bottoms,18,Less Frequent,51-60
823,3,Tops,105,Frequent,31-40
823,4,Tops,105,Frequent,31-40
912,2,Tops,40,Less Frequent,31-40
940,5,Tops,130,Frequent,31-40
865,5,Tops,134,Frequent,41-50
1110,5,Dresses,480,Frequent,41-50
927,5,Tops,214,Frequent,41-50
927,4,Tops,214,Frequent,60+
1110,4,Dresses,480,Frequent,51-60
878,5,Tops,47,Frequent,51-60
927,4,Tops,214,Frequent,15-20
1110,3,Dresses,480,Frequent,41-50
927,5,Tops,214,Frequent,41-50
927,5,Tops,214,Frequent,51-60
1081,5,Dresses,582,Highly Frequent,60+
1110,5,Dresses,480,Frequent,41-50
1110,3,Dresses,480,Frequent,51-60
1110,5,Dresses,480,Frequent,31-40
1111,3,Dresses,58,Frequent,31-40
1021,5,Bottoms,13,Less Frequent,41-50
1110,5,Dresses,480,Frequent,51-60
1110,5,Dresses,480,Frequent,21-30
927,5,Tops,214,Frequent,60+
1110,2,Dresses,480,Frequent,41-50
964,5,Jackets,77,Frequent,31-40
927,5,Tops,214,Frequent,51-60
1110,2,Dresses,480,Frequent,31-40
927,5,Tops,214,Frequent,41-50
927,5,Tops,214,Frequent,51-60
912,4,Tops,40,Less Frequent,51-60
878,5,Tops,47,Frequent,41-50
964,2,Jackets,77,Frequent,21-30
1110,5,Dresses,480,Frequent,41-50
927,5,Tops,214,Frequent,51-60
1110,5,Dresses,480,Frequent,60+
1110,2,Dresses,480,Frequent,51-60
940,3,Tops,130,Frequent,51-60
865,5,Tops,134,Frequent,31-40
1110,4,Dresses,480,Frequent,51-60
1110,5,Dresses,480,Frequent,31-40
1110,5,Dresses,480,Frequent,31-40
927,4,Tops,214,Frequent,31-40
927,5,Tops,214,Frequent,51-60
940,4,Tops,130,Frequent,31-40
1110,5,Dresses,480,Frequent,31-40
1021,5,Bottoms,13,Less Frequent,15-20
1110,5,Dresses,480,Frequent,51-60
1110,5,Dresses,480,Frequent,31-40
940,4,Tops,130,Frequent,41-50
862,4,Tops,806,Highly Frequent,31-40
927,5,Tops,214,Frequent,31-40
1110,4,Dresses,480,Frequent,31-40
1081,4,Dresses,582,Highly Frequent,41-50
1110,5,Dresses,480,Frequent,41-50
927,5,Tops,214,Frequent,51-60
1110,5,Dresses,480,Frequent,21-30
1110,4,Dresses,480,Frequent,51-60
1070,5,Bottoms,46,Frequent,31-40
945,5,Tops,70,Frequent,60+
945,5,Tops,70,Frequent,60+
868,5,Tops,430,Frequent,41-50
993,4,Bottoms,58,Frequent,31-40
1068,5,Bottoms,114,Frequent,60+
868,4,Tops,430,Frequent,31-40
1068,3,Bottoms,114,Frequent,60+
1025,5,Bottoms,125,Frequent,21-30
836,3,Tops,205,Frequent,31-40
1068,5,Bottoms,114,Frequent,41-50
562,4,Trend,3,Rare,31-40
868,5,Tops,430,Frequent,60+
1025,5,Bottoms,125,Frequent,31-40
945,1,Tops,70,Frequent,31-40
831,5,Tops,164,Frequent,51-60
836,4,Tops,205,Frequent,31-40
868,4,Tops,430,Frequent,60+
831,5,Tops,164,Frequent,31-40
675,5,Intimate,1,Rare,41-50
1068,4,Bottoms,114,Frequent,31-40
836,3,Tops,205,Frequent,41-50
562,5,Trend,3,Rare,31-40
562,1,Trend,3,Rare,21-30
875,1,Tops,115,Frequent,41-50
1095,5,Dresses,327,Frequent,41-50
875,5,Tops,115,Frequent,21-30
875,5,Tops,115,Frequent,31-40
1095,2,Dresses,327,Frequent,41-50
1095,5,Dresses,327,Frequent,51-60
334,3,Intimate,2,Rare,51-60
1059,5,Bottoms,294,Frequent,31-40
875,2,Tops,115,Frequent,31-40
977,3,Jackets,9,Less Frequent,41-50
977,4,Jackets,9,Less Frequent,41-50
977,5,Jackets,9,Less Frequent,21-30
1095,2,Dresses,327,Frequent,21-30
829,3,Tops,527,Highly Frequent,31-40
875,4,Tops,115,Frequent,31-40
1095,2,Dresses,327,Frequent,41-50
875,3,Tops,115,Frequent,21-30
826,5,Tops,31,Less Frequent,31-40
1095,5,Dresses,327,Frequent,21-30
829,5,Tops,527,Highly Frequent,31-40
1059,5,Bottoms,294,Frequent,51-60
875,5,Tops,115,Frequent,31-40
334,5,Intimate,2,Rare,41-50
1095,5,Dresses,327,Frequent,41-50
1095,5,Dresses,327,Frequent,31-40
1095,2,Dresses,327,Frequent,41-50
875,4,Tops,115,Frequent,31-40
875,4,Tops,115,Frequent,21-30
829,2,Tops,527,Highly Frequent,21-30
875,4,Tops,115,Frequent,41-50
875,5,Tops,115,Frequent,31-40
875,4,Tops,115,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
875,5,Tops,115,Frequent,31-40
1059,5,Bottoms,294,Frequent,41-50
875,5,Tops,115,Frequent,31-40
875,4,Tops,115,Frequent,31-40
875,5,Tops,115,Frequent,31-40
1095,4,Dresses,327,Frequent,60+
1095,3,Dresses,327,Frequent,31-40
875,5,Tops,115,Frequent,51-60
1095,4,Dresses,327,Frequent,31-40
875,5,Tops,115,Frequent,31-40
1095,4,Dresses,327,Frequent,41-50
1095,5,Dresses,327,Frequent,60+
977,4,Jackets,9,Less Frequent,31-40
875,5,Tops,115,Frequent,31-40
1095,3,Dresses,327,Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
829,5,Tops,527,Highly Frequent,51-60
875,4,Tops,115,Frequent,15-20
875,5,Tops,115,Frequent,31-40
1095,2,Dresses,327,Frequent,21-30
977,5,Jackets,9,Less Frequent,21-30
1059,2,Bottoms,294,Frequent,51-60
1095,3,Dresses,327,Frequent,51-60
868,5,Tops,430,Frequent,41-50
875,2,Tops,115,Frequent,31-40
1059,5,Bottoms,294,Frequent,31-40
1095,5,Dresses,327,Frequent,51-60
1095,3,Dresses,327,Frequent,31-40
875,5,Tops,115,Frequent,41-50
1095,5,Dresses,327,Frequent,31-40
826,5,Tops,31,Less Frequent,41-50
875,4,Tops,115,Frequent,31-40
828,4,Tops,225,Frequent,41-50
1095,5,Dresses,327,Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
1059,3,Bottoms,294,Frequent,41-50
1095,5,Dresses,327,Frequent,31-40
829,3,Tops,527,Highly Frequent,41-50
873,5,Tops,238,Frequent,21-30
863,5,Tops,306,Frequent,60+
1035,2,Bottoms,135,Frequent,31-40
1078,4,Dresses,1024,Highly Frequent,31-40
863,4,Tops,306,Frequent,21-30
863,3,Tops,306,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
824,3,Tops,96,Frequent,31-40
1078,1,Dresses,1024,Highly Frequent,51-60
863,5,Tops,306,Frequent,51-60
1086,4,Dresses,291,Frequent,41-50
824,5,Tops,96,Frequent,41-50
1133,4,Jackets,10,Less Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,41-50
863,4,Tops,306,Frequent,60+
1078,1,Dresses,1024,Highly Frequent,41-50
863,5,Tops,306,Frequent,51-60
824,5,Tops,96,Frequent,51-60
824,5,Tops,96,Frequent,31-40
873,3,Tops,238,Frequent,31-40
1035,2,Bottoms,135,Frequent,31-40
678,5,Intimate,6,Less Frequent,41-50
823,1,Tops,105,Frequent,51-60
863,5,Tops,306,Frequent,51-60
